"time","der(H1)","der(H2)","H1","H2"
0.396,0.03494643131367309,-0.01747321565683654,0.4146795245441608,0.5926602377279198
0.398,0.03492585101186012,-0.01746292550593006,0.4147494009551231,0.5926252995224386
0.4,0.03490528287280308,-0.01745264143640154,0.4148192360698139,0.5925903819650933
0.402,0.03488472688984919,-0.0174423634449246,0.4148890299108212,0.5925554850445894
0.404,0.03486418305634583,-0.01743209152817292,0.4149587825007331,0.5925206087496336
0.406,0.03484365136564022,-0.01742182568282011,0.4150284938621375,0.5924857530689314
0.408,0.0348231318110796,-0.0174115659055398,0.4150981640176226,0.5924509179911888
0.41,0.03480262438601135,-0.01740131219300568,0.4151677929897763,0.5924161035051121
0.412,0.03478212908378265,-0.01739106454189132,0.4152373808011867,0.5923813095994069
0.414,0.03476164589774082,-0.01738082294887041,0.4153069274744416,0.5923465362627793
0.416,0.03474117482123313,-0.01737058741061656,0.4153764330321293,0.5923117834839355
0.418,0.03472071584760685,-0.01736035792380343,0.4154458974968377,0.5922770512515813
0.42,0.03470026897020927,-0.01735013448510464,0.4155153208911549,0.5922423395544226
0.422,0.03467983418238767,-0.01733991709119384,0.4155847032376689,0.5922076483811657
0.424,0.03465941147748933,-0.01732970573874467,0.4156540445589677,0.5921729777205164
0.426,0.03463900084886151,-0.01731950042443075,0.4157233448776393,0.5921383275611806
0.428,0.03461860228985149,-0.01730930114492574,0.4157926042162717,0.5921036978918643
0.43,0.03459821579380654,-0.01729910789690327,0.4158618225974531,0.5920690887012736
0.432,0.03457784135407398,-0.01728892067703699,0.4159310000437714,0.5920344999781146
0.434,0.034557478964001,-0.0172787394820005,0.4160001365778146,0.5919999317110929
0.436,0.03453712861693496,-0.01726856430846748,0.4160692322221708,0.5919653838889148
0.438,0.0345167903062231,-0.01725839515311155,0.416138286999428,0.5919308565002862
0.44,0.03449646402521271,-0.01724823201260636,0.4162073009321742,0.5918963495339131
0.442,0.03447614976725108,-0.01723807488362554,0.4162762740429974,0.5918618629785015
0.444,0.03445584752568545,-0.01722792376284273,0.4163452063544857,0.5918273968227573
0.446,0.03443555729386314,-0.01721777864693157,0.4164140978892271,0.5917929510553867
0.448,0.0344152790651314,-0.0172076395325657,0.4164829486698096,0.5917585256650955
0.45,0.03439501283283749,-0.01719750641641874,0.4165517587188213,0.5917241206405895
0.452,0.0343747585903287,-0.01718737929516435,0.4166205280588502,0.5916897359705751
0.454,0.03435451633095236,-0.01717725816547618,0.4166892567124842,0.5916553716437581
0.456,0.03433428604805566,-0.01716714302402783,0.4167579447023115,0.5916210276488444
0.458,0.03431406773498591,-0.01715703386749295,0.4168265920509202,0.5915867039745401
0.46,0.03429386101476713,-0.01714693050738356,0.4168952000382588,0.5915523999808708
0.462,0.03427366600444311,-0.01713683300222155,0.4169637682669278,0.5915181158665364
0.464,0.03425348291344151,-0.01712674145672076,0.4170322960258563,0.591483851987072
0.466,0.03423331173456653,-0.01711665586728327,0.4171007833394764,0.5914496083302619
0.468,0.03421315246062224,-0.01710657623031112,0.4171692302322205,0.5914153848838899
0.47,0.03419300508441277,-0.01709650254220639,0.4172376367285206,0.5913811816357398
0.472,0.03417286959874224,-0.01708643479937112,0.4173060028528091,0.5913469985735956
0.474,0.03415274599641474,-0.01707637299820737,0.4173743286295181,0.5913128356852411
0.476,0.03413263427023443,-0.01706631713511722,0.4174426140830799,0.5912786929584603
0.478,0.03411253441300538,-0.01705626720650269,0.4175108592379266,0.5912445703810367
0.48,0.03409244641753177,-0.01704622320876589,0.4175790641184906,0.5912104679407548
0.482,0.03407237027661768,-0.01703618513830884,0.4176472287492039,0.5911763856253982
0.484,0.03405230598306724,-0.01702615299153362,0.4177153531544989,0.5911423234227507
0.486,0.03403225352968455,-0.01701612676484228,0.4177834373588076,0.5911082813205963
0.488,0.03401221290927373,-0.01700610645463687,0.4178514813865625,0.5910742593067189
0.49,0.03399218411463895,-0.01699609205731948,0.4179194852621956,0.5910402573689024
0.492,0.03397216713858426,-0.01698608356929213,0.4179874490101391,0.5910062754949306
0.494,0.03395216197391382,-0.01697608098695691,0.4180553726548255,0.5909723136725875
0.496,0.03393216861343171,-0.01696608430671586,0.4181232562206866,0.5909383718896568
0.498,0.0339121870499421,-0.01695609352497105,0.4181910997321549,0.5909044501339227
0.5,0.03389221727624908,-0.01694610863812454,0.4182589032136625,0.5908705483931689
0.502,0.03387225928515675,-0.01693612964257837,0.4183266666896418,0.5908366666551792
0.504,0.03385231306946927,-0.01692615653473464,0.4183943901845248,0.5908028049077377
0.506,0.03383237862199075,-0.01691618931099538,0.4184620737227437,0.5907689631386283
0.508,0.03381245593552527,-0.01690622796776263,0.4185297173287308,0.5907351413356345
0.51,0.03379254500287703,-0.01689627250143852,0.4185973210269185,0.590701339486541
0.512,0.03377264581685003,-0.01688632290842501,0.4186648848417387,0.5906675575791308
0.514,0.0337527583702485,-0.01687637918512425,0.4187324087976238,0.5906337956011883
0.516,0.03373288265587647,-0.01686644132793823,0.4187998929190059,0.5906000535404972
0.518,0.03371301866653813,-0.01685650933326906,0.4188673372303174,0.5905663313848415
0.52,0.03369316639503755,-0.01684658319751878,0.4189347417559903,0.590532629122005
0.522,0.03367332583417887,-0.01683666291708943,0.4190021065204569,0.5904989467397717
0.524,0.03365349697676621,-0.0168267484883831,0.4190694315481495,0.5904652842259254
0.526,0.03363367981560367,-0.01681683990780183,0.4191367168635003,0.59043164156825
0.528,0.0336138743434954,-0.0168069371717477,0.4192039624909413,0.5903980187545295
0.53,0.0335940805532455,-0.01679704027662275,0.419271168454905,0.5903644157725476
0.532,0.03357429843765809,-0.01678714921882904,0.4193383347798235,0.5903308326100885
0.534,0.03355452798953729,-0.01677726399476865,0.4194054614901289,0.5902972692549358
0.536,0.03353476920168719,-0.01676738460084359,0.4194725486102536,0.5902637256948733
0.538,0.03351502206691197,-0.01675751103345599,0.4195395961646297,0.5902302019176854
0.54,0.03349528657801571,-0.01674764328900786,0.4196066041776894,0.5901966979111555
0.542,0.03347556272780251,-0.01673778136390125,0.4196735726738651,0.5901632136630676
0.544,0.03345585050907653,-0.01672792525453826,0.4197405016775888,0.5901297491612058
0.546,0.03343614991464185,-0.01671807495732093,0.4198073912132928,0.5900963043933537
0.548,0.03341646093730263,-0.01670823046865131,0.4198742413054093,0.5900628793472954
0.55,0.03339678356986295,-0.01669839178493148,0.4199410519783706,0.5900294740108148
0.552,0.03337711780512695,-0.01668855890256347,0.4200078232566088,0.5899960883716957
0.554,0.03335746363589876,-0.01667873181794938,0.4200745551645562,0.5899627224177221
0.556,0.03333782105498245,-0.01666891052749123,0.420141247726645,0.5899293761366776
0.558,0.03331819005518219,-0.01665909502759109,0.4202079009673073,0.5898960495163464
0.56,0.03329857062930206,-0.01664928531465103,0.4202745149109755,0.5898627425445123
0.562,0.03327896277014622,-0.01663948138507311,0.4203410895820817,0.5898294552089592
0.564,0.03325936647051878,-0.01662968323525939,0.4204076250050581,0.5897961874974711
0.566,0.03323978172322382,-0.01661989086161191,0.420474121204337,0.5897629393978316
0.568,0.0332202085210655,-0.01661010426053275,0.4205405782043505,0.5897297108978249
0.57,0.0332006468568479,-0.01660032342842395,0.4206069960295311,0.5896965019852347
0.572,0.03318109672337517,-0.01659054836168759,0.4206733747043105,0.5896633126478449
0.574,0.03316155811345141,-0.0165807790567257,0.4207397142531215,0.5896301428734395
0.576,0.03314203101988075,-0.01657101550994037,0.4208060147003958,0.5895969926498021
0.578,0.03312251543546731,-0.01656125771773365,0.420872276070566,0.5895638619647171
0.58,0.0331030113530152,-0.0165515056765076,0.4209384983880641,0.5895307508059681
0.582,0.03308351876532855,-0.01654175938266427,0.4210046816773224,0.5894976591613389
0.584,0.03306403766521148,-0.01653201883260574,0.4210708259627731,0.5894645870186136
0.586,0.03304456804546806,-0.01652228402273403,0.4211369312688485,0.5894315343655758
0.588,0.03302510989890249,-0.01651255494945125,0.4212029976199806,0.5893985011900098
0.59,0.03300566321463787,-0.01650283160731893,0.4212690250530998,0.5893654874734502
0.592,0.03298622795044595,-0.01649311397522298,0.4213350137115839,0.5893324931442082
0.594,0.03296680413592337,-0.01648340206796168,0.4214009634949432,0.5892995182525285
0.596,0.03294739176384544,-0.01647369588192272,0.4214668744277078,0.5892665627861462
0.598,0.03292799082698739,-0.01646399541349369,0.421532746534408,0.5892336267327961
0.6,0.03290860131812456,-0.01645430065906228,0.4215985798395738,0.5892007100802132
0.602,0.0328892232300322,-0.0164446116150161,0.4216643743677352,0.5891678128161325
0.604,0.03286985655548566,-0.01643492827774283,0.4217301301434224,0.5891349349282889
0.606,0.03285050128726016,-0.01642525064363008,0.4217958471911654,0.5891020764044174
0.608,0.03283115741813102,-0.01641557870906551,0.4218615255354946,0.5890692372322529
0.61,0.03281182494087351,-0.01640591247043676,0.4219271652009398,0.5890364173995303
0.612,0.03279250384826296,-0.01639625192413148,0.4219927662120311,0.5890036168939846
0.614,0.03277319413307458,-0.01638659706653729,0.4220583285932988,0.5889708357033506
0.616,0.03275389578808374,-0.01637694789404187,0.4221238523692729,0.5889380738153637
0.618,0.0327346088060657,-0.01636730440303285,0.4221893375644835,0.5889053312177583
0.62,0.03271533317979573,-0.01635766658989786,0.4222547842034607,0.5888726078982698
0.622,0.03269606890204914,-0.01634803445102457,0.4223201923107346,0.5888399038446328
0.624,0.03267681596560119,-0.0163384079828006,0.4223855619108354,0.5888072190445823
0.626,0.0326575743632272,-0.0163287871816136,0.4224508930282931,0.5887745534858535
0.628,0.03263834408770245,-0.01631917204385122,0.4225161856876378,0.5887419071561811
0.63,0.03261912513180223,-0.01630956256590111,0.4225814399133996,0.5887092800433003
0.632,0.03259991748830182,-0.01629995874415091,0.4226466557301087,0.5886766721349458
0.634,0.03258072114997651,-0.01629036057498826,0.4227118331622951,0.5886440834188525
0.636,0.03256153610960157,-0.01628076805480078,0.422776972234489,0.5886115138827556
0.638,0.03254236235995232,-0.01627118117997616,0.4228420729712204,0.5885789635143899
0.64,0.03252319989380403,-0.01626159994690202,0.4229071353970194,0.5885464323014903
0.642,0.032504048703932,-0.016252024351966,0.4229721595364163,0.5885139202317919
0.644,0.03248490878311149,-0.01624245439155575,0.4230371454139409,0.5884814272930295
0.646,0.03246578012411787,-0.01623289006205893,0.4231020930541235,0.5884489534729384
0.648,0.03244666271972629,-0.01622333135986315,0.4231670024814943,0.5884164987592529
0.65,0.03242755656271215,-0.01621377828135608,0.4232318737205831,0.5883840631397085
0.652,0.03240846164585071,-0.01620423082292535,0.4232967067959203,0.58835164660204
0.654,0.03238937796191723,-0.01619468898095862,0.4233615017320358,0.5883192491339821
0.656,0.03237030550368703,-0.01618515275184352,0.4234262585534598,0.5882868707232701
0.658,0.0323512442639354,-0.0161756221319677,0.4234909772847224,0.588254511357639
0.66,0.03233219423543762,-0.01616609711771881,0.4235556579503536,0.5882221710248233
0.662,0.03231315541096896,-0.01615657770548448,0.4236203005748836,0.5881898497125583
0.664,0.03229412778330472,-0.01614706389165236,0.4236849051828426,0.5881575474085788
0.666,0.03227511134522017,-0.01613755567261008,0.4237494717987605,0.5881252641006197
0.668,0.03225610608949063,-0.01612805304474531,0.4238140004471676,0.5880929997764162
0.67,0.03223711200889139,-0.0161185560044457,0.423878491152594,0.5880607544237032
0.672,0.03221812909619774,-0.01610906454809887,0.4239429439395694,0.5880285280302154
0.674,0.03219915734418492,-0.01609957867209246,0.4240073588326245,0.5879963205836879
0.676,0.03218019674562825,-0.01609009837281413,0.4240717358562889,0.5879641320718556
0.678,0.03216124729330304,-0.01608062364665152,0.4241360750350931,0.5879319624824536
0.68,0.03214230897998454,-0.01607115448999227,0.4242003763935669,0.5878998118032166
0.682,0.03212338179844806,-0.01606169089922403,0.4242646399562406,0.5878676800218798
