"time","Dcontrol","Icontrol","Pcontrol","waterLevel"
0.208,-0.05520460341577602,0.03065361205566669,0.5765970255178695,0.3234029744821305
0.21,-0.05512888510872064,0.03092402324239094,0.575493712953536,0.324506287046464
0.212,-0.05505326428899017,0.03119399341268382,0.574391913766208,0.3256080862337921
0.214,-0.05497774082573225,0.03146352321525739,0.5732916258677974,0.3267083741322027
0.216,-0.05490231458809454,0.03173261329882374,0.5721928471702162,0.3278071528297838
0.218,-0.05482698544522468,0.03200126431209493,0.5710955755853765,0.3289044244146235
0.22,-0.05475175326627028,0.03226947690378305,0.56999980902519,0.3300001909748101
0.222,-0.05467661792037899,0.03253725172260015,0.5689055454015687,0.3310944545984313
0.224,-0.05460157927669845,0.03280458941725831,0.5678127826264247,0.3321872173735754
0.226,-0.05452663720437628,0.03307149063646962,0.5667215186116695,0.3332784813883305
0.228,-0.05445179157256015,0.03333795602894612,0.5656317512692155,0.3343682487307845
0.23,-0.05437704225039765,0.03360398624339989,0.5645434785109743,0.3354565214890257
0.232,-0.05430238910703647,0.03386958192854301,0.5634566982488581,0.3365433017511419
0.234,-0.05422783201162419,0.03413474373308756,0.5623714083947785,0.3376285916052215
0.236,-0.05415337083330848,0.0343994723057456,0.5612876068606477,0.3387123931393524
0.238,-0.05407900544123696,0.03466376829522921,0.5602052915583774,0.3397947084416226
0.24,-0.0540047357045573,0.03492763235025045,0.5591244603998797,0.3408755396001203
0.242,-0.05393056222573418,0.03519106140025161,0.5580451230828244,0.3419548769171756
0.244,-0.0538564845362282,0.03545405780664088,0.5569672720918694,0.3430327279081307
0.246,-0.05378250227277098,0.03571662339690793,0.5558909016035729,0.3441090983964271
0.248,-0.05370861531244787,0.03597875877950609,0.5548160096574205,0.3451839903425795
0.25,-0.05363482353234422,0.03624046456288865,0.5537425942928976,0.3462574057071023
0.252,-0.05356112680954533,0.0365017413555089,0.5526706535494896,0.3473293464505104
0.254,-0.05348752502113655,0.03676258976582015,0.5516001854666819,0.3483998145333181
0.256,-0.05341401804420322,0.03702301040227569,0.5505311880839597,0.3494688119160403
0.258,-0.05334060575583068,0.03728300387332883,0.5494636594408085,0.3505363405591914
0.26,-0.05326728803310426,0.03754257078743286,0.5483975975767139,0.3516024024232861
0.262,-0.05319406475310928,0.03780171175304108,0.5473330005311611,0.3526669994688389
0.264,-0.05312093579293112,0.03806042737860679,0.5462698663436354,0.3537301336563646
0.266,-0.05304790102965506,0.0383187182725833,0.5452081930536223,0.3547918069463777
0.268,-0.05297496034036647,0.0385765850434239,0.5441479787006073,0.3558520212993928
0.27,-0.05290211360215068,0.03883402829958188,0.5430892213240756,0.3569107786759244
0.272,-0.05282936069209302,0.03909104864951055,0.5420319189635127,0.3579680810364873
0.274,-0.05275670148727884,0.03934764670166321,0.5409760696584041,0.359023930341596
0.276,-0.05268413586479347,0.03960382306449317,0.539921671448235,0.3600783285517651
0.278,-0.05261166370172222,0.0398595783464537,0.5388687223724907,0.3611312776275092
0.28,-0.05253928487515047,0.04011491315599812,0.5378172204706571,0.362182779529343
0.282,-0.05246699926216353,0.04036982810157972,0.536767163782219,0.363232836217781
0.284,-0.05239480673984673,0.04062432379165181,0.5357185503466622,0.3642814496533379
0.286,-0.05232270718528542,0.04087840083466768,0.5346713782034719,0.3653286217965281
0.288,-0.05225070071691268,0.04113205862078933,0.5336256492652502,0.3663743507347498
0.29,-0.05217878783036866,0.04138529463608828,0.5325813714979669,0.3674186285020331
0.292,-0.05210696768288269,0.04163811312275448,0.5315385313889551,0.3684614686110449
0.294,-0.05203524015758208,0.04189051465874238,0.5304971270746605,0.3695028729253396
0.296,-0.05196360513759405,0.04214249982200639,0.5294571566915283,0.3705428433084718
0.298,-0.05189206250604592,0.04239406919050093,0.5284186183760042,0.3715813816239958
0.3,-0.05182061214606495,0.04264522334218043,0.5273815102645339,0.3726184897354661
0.302,-0.05174925394077839,0.0428959628549993,0.526345830493563,0.3736541695064371
0.304,-0.05167798777331351,0.04314628830691199,0.5253115771995366,0.3746884228004634
0.306,-0.05160681352679761,0.0433962002758729,0.5242787485189007,0.3757212514810994
0.308,-0.05153573108435792,0.04364569933983645,0.5232473425881007,0.3767526574118994
0.31,-0.05146474032912173,0.04389478607675708,0.5222173575435819,0.3777826424564181
0.312,-0.05139384114421632,0.04414346106458922,0.5211887915217902,0.3788112084782098
0.314,-0.05132303341276894,0.04439172488128727,0.520161642659171,0.379838357340829
0.316,-0.05125231701790688,0.04463957810480564,0.51913590909217,0.3808640909078301
0.318,-0.05118169184275739,0.0448870213130988,0.5181115889572324,0.3818884110427677
0.32,-0.05111115777044774,0.04513405508412115,0.517088680390804,0.3829113196091961
0.322,-0.0510407146841052,0.0453806799958271,0.5160671815293302,0.3839328184706698
0.324,-0.05097036246685708,0.0456268966261711,0.5150470905092567,0.3849529094907433
0.326,-0.05090010100183059,0.04587270555310755,0.5140284054670289,0.3859715945329711
0.328,-0.05082993017215304,0.04611810735459088,0.5130111245390926,0.3869888754609074
0.33,-0.05075984986095169,0.04636310260857552,0.511995245861893,0.388004754138107
0.332,-0.05068985995135381,0.0466076918930159,0.5109807675718759,0.3890192324281241
0.334,-0.05061996032648665,0.04685187578586641,0.5099676878054867,0.3900323121945133
0.336,-0.05055015101717028,0.04709565406861225,0.5089560071202608,0.3910439928797392
0.338,-0.05048043183371617,0.04733902771188468,0.5079457224589932,0.3920542775410069
0.34,-0.05041080261062769,0.04758199755585434,0.5069368311610503,0.3930631688389498
0.342,-0.05034126323207238,0.04782456417286587,0.5059293313799302,0.3940706686200698
0.344,-0.05027181358221773,0.04806672813526386,0.5049232212691311,0.3950767787308688
0.346,-0.0502024535452313,0.04830849001539293,0.5039184989821514,0.3960815010178487
0.348,-0.05013318300528058,0.04854985038559766,0.5029151626724887,0.3970848373275114
0.35,-0.0500640018465331,0.04879080981822269,0.5019132104936415,0.3980867895063586
0.352,-0.04999490995315641,0.04903136888561261,0.5009126405991079,0.3990873594008922
0.354,-0.049925907209318,0.04927152816011202,0.4999134511423859,0.4000865488576141
0.356,-0.0498569934991854,0.04951128821406554,0.4989156402769738,0.4010843597230262
0.358,-0.04978816870692613,0.04975064961981777,0.4979192061563696,0.4020807938436303
0.36,-0.04971943271670774,0.04998961294971332,0.4969241469340718,0.4030758530659282
0.362,-0.04965078541269771,0.05022817877609679,0.4959304607635781,0.404069539236422
0.364,-0.0495822266790636,0.05046634767131281,0.4949381457983868,0.4050618542016132
0.366,-0.04951375639997291,0.05070412020770595,0.493947200191996,0.406052799808004
0.368,-0.04944537445959318,0.05094149695762084,0.4929576220979041,0.4070423779020959
0.37,-0.04937708074209191,0.05117847849340208,0.4919694096696089,0.4080305903303911
0.372,-0.04930887513163665,0.05141506538739427,0.4909825610606088,0.4090174389393913
0.374,-0.04924075751239488,0.05165125821194204,0.4899970744244017,0.4100029255755984
0.376,-0.04917272776853416,0.05188705753938997,0.4890129479144858,0.4109870520855142
0.378,-0.04910478578422202,0.05212246394208269,0.4880301796843595,0.4119698203156406
0.38,-0.04903693144362595,0.05235747799236479,0.4870487678875206,0.4129512321124794
0.382,-0.04896916485364818,0.0525920991284685,0.4860687142616614,0.4139312857383386
0.384,-0.0489014864747653,0.05282632498830898,0.4850900262341092,0.4149099737658907
0.386,-0.04883389551741685,0.05306015957469434,0.484112691116891,0.4158873088831089
0.388,-0.04876639187083646,0.05329360343417391,0.4831367071450271,0.4168632928549729
0.39,-0.0486989754242577,0.053526657113297,0.4821620725535377,0.4178379274464624
0.392,-0.04863164606691418,0.05375932115861295,0.4811887855774429,0.418811214422557
0.394,-0.04856440368803951,0.05399159611667108,0.4802168444517635,0.4197831555482366
0.396,-0.04849724817686728,0.05422348253402074,0.4792462474115193,0.4207537525884807
0.398,-0.0484301794226311,0.05445498095721124,0.4782769926917309,0.4217230073082692
0.4,-0.04836319731456457,0.05468609193279191,0.4773090785274183,0.4226909214725817
0.402,-0.0482963017419013,0.0549168160073121,0.4763425031536022,0.4236574968463979
0.404,-0.04822949259387486,0.05514715372732112,0.4753772648053024,0.4246227351946976
0.406,-0.04816276975971891,0.0553771056393683,0.4744133617175397,0.4255866382824603
0.408,-0.048096133128667,0.05560667229000296,0.473450792125334,0.426549207874666
0.41,-0.04802958258995276,0.05583585422577445,0.4724895542637059,0.4275104457362942
0.412,-0.04796311803280977,0.05606465199323209,0.4715296463676754,0.4284703536323247
0.414,-0.04789673934647164,0.05629306613892521,0.4705710666722628,0.4294289333277372
0.416,-0.04783044642017198,0.05652109720940313,0.4696138134124886,0.4303861865875113
0.418,-0.0477642391431444,0.0567487457512152,0.4686578848233732,0.4313421151766269
0.42,-0.04769811740462249,0.05697601231091072,0.4677032791399366,0.4322967208600635
0.422,-0.04763208109383982,0.05720289743503904,0.466749994597199,0.433250005402801
0.424,-0.04756613010003006,0.05742940167014948,0.4657980294301811,0.4342019705698189
0.426,-0.04750026431242677,0.05765552556279138,0.464847381873903,0.4351526181260971
0.428,-0.04743448362026353,0.05788126965951405,0.4638980501633848,0.4361019498366152
0.43,-0.04736878816381699,0.0581066331826515,0.4629500366193354,0.4370499633806647
0.432,-0.04730317770951471,0.05833161732653699,0.4620033374781247,0.4379966625218753
0.434,-0.04723765206309767,0.0585562230781312,0.4610579496159432,0.4389420503840569
0.436,-0.04717221111557257,0.05878045097463067,0.4601138712966676,0.4398861287033324
0.438,-0.04710685475794611,0.05900430155323194,0.4591711007841752,0.4408288992158248
0.44,-0.04704158288122498,0.05922777535113156,0.4582296363423431,0.4417703636576569
0.442,-0.04697639537641585,0.05945087290552609,0.4572894762350482,0.4427105237649517
0.444,-0.04691129213452544,0.05967359475361207,0.4563506187261678,0.4436493812738322
0.446,-0.04684627304656042,0.05989594143258602,0.4554130620795785,0.4445869379204215
0.448,-0.04678133800352749,0.06011791347964451,0.4544768045591578,0.4455231954408422
0.45,-0.04671648689643332,0.06033951143198407,0.4535418444287825,0.4464581555712175
0.452,-0.04665171961628464,0.06056073582680126,0.4526081799523297,0.4473918200476703
0.454,-0.04658703605408809,0.06078158720129261,0.4516758093936765,0.4483241906063236
0.456,-0.04652243610085041,0.06100206609265468,0.4507447310166999,0.4492552689833001
0.458,-0.04645791964757827,0.06122217303808401,0.4498149430852769,0.4501850569147231
0.46,-0.04639348658527835,0.06144190857477713,0.4488864438632847,0.4511135561367153
0.462,-0.04632913680495733,0.06166127323993061,0.4479592316146001,0.4520407683853999
0.464,-0.04626487019762195,0.06188026757074097,0.4470333046031004,0.4529666953968996
0.466,-0.04620068665427885,0.06209889210440478,0.4461086610926626,0.4538913389073375
0.468,-0.04613658606593474,0.06231714737811856,0.4451852993471636,0.4548147006528364
0.47,-0.04607256832359632,0.06253503392907886,0.4442632176304807,0.4557367823695194
0.472,-0.04600863331827026,0.06275255229448226,0.4433424142064907,0.4566575857935093
0.474,-0.04594478094096327,0.06296970301152524,0.4424228873390708,0.4575771126609293
0.476,-0.04588101126889757,0.06318648566716795,0.4415046382907053,0.4584953617092947
0.478,-0.04581732468193156,0.06340289830405277,0.4405876731971944,0.4594123268028057
0.48,-0.04575372050165291,0.06361894436505607,0.4396719811531259,0.4603280188468741
0.482,-0.04569019862333963,0.06383462436557828,0.4387575604911577,0.4612424395088424
0.484,-0.04562675894226976,0.06404993882101989,0.4378444095439474,0.4621555904560526
0.486,-0.04556340135372129,0.06426488824678137,0.4369325266441528,0.4630674733558472
0.488,-0.04550012575297227,0.06447947315826318,0.4360219101244317,0.4639780898755684
0.49,-0.04543693203530066,0.06469369407086575,0.4351125583174414,0.4648874416825585
0.492,-0.04537382009598452,0.06490755149998959,0.4342044695558401,0.4657955304441598
0.494,-0.04531078983030187,0.06512104596103512,0.4332976421722854,0.4667023578277146
0.496,-0.0452478411335307,0.06533417796940284,0.4323920744994347,0.4676079255005653
0.498,-0.04518497390094903,0.06554694804049319,0.4314877648699461,0.468512235130054
0.5,-0.04512218802783488,0.06575935668970664,0.430584711616477,0.469415288383523
0.502,-0.04505948340946626,0.06597140443244366,0.4296829130716852,0.4703170869283149
0.504,-0.0449968599411212,0.06618309178410473,0.4287823675682284,0.4712176324317716
0.506,-0.04493431751807771,0.06639441926009026,0.4278830734387645,0.4721169265612356
0.508,-0.04487185603561378,0.06660538737580077,0.4269850290159508,0.4730149709840492
0.51,-0.04480947538900747,0.06681599664663669,0.4260882326324454,0.4739117673675545
0.512,-0.04474717547353678,0.06702624758799849,0.425192682620906,0.474807317379094
0.514,-0.0446849561844797,0.06723614071528666,0.42429837731399,0.47570162268601
0.516,-0.04462281741711427,0.06744567654390163,0.4234053150443553,0.4765946849556447
0.518,-0.0445607590667185,0.06765485558924388,0.4225134941446597,0.4774865058553403
0.52,-0.04449878102857042,0.06786367836671386,0.4216229129475607,0.4783770870524393
0.522,-0.04443688319794802,0.06807214539171208,0.4207335697857161,0.479266430214284
0.524,-0.04437506563350302,0.06828025632821834,0.4198454656403149,0.4801545343596851
0.526,-0.04431332815699151,0.06848801207479208,0.4189585976521145,0.4810414023478854
0.528,-0.04425167061080457,0.06869541342245365,0.4180729632963965,0.4819270367036035
0.53,-0.0441900928926556,0.06890246087391121,0.4171885609453004,0.4828114390546996
0.532,-0.04412859490032311,0.06910915493153426,0.41630538897202,0.4836946110279801
0.534,-0.04406717653165046,0.0693154960973538,0.4154234457508011,0.4845765542491988
0.536,-0.04400583768454605,0.06952148487306209,0.4145427296569445,0.4854572703430556
0.538,-0.04394457825698325,0.06972712176001289,0.4136632390668028,0.4863367609331973
0.54,-0.04388339814700035,0.06993240725922127,0.4127849723577826,0.4872150276422175
0.542,-0.0438222972527007,0.07013734187136379,0.4119079279083439,0.4880920720916562
0.544,-0.04376127547225254,0.07034192609677832,0.4110321040979996,0.4889678959020004
0.546,-0.04370033270388914,0.07054616043546412,0.4101574993073164,0.4898425006926836
0.548,-0.04363946884590873,0.07075004538708191,0.409284111917914,0.490715888082086
0.55,-0.04357868379667447,0.07095358145095372,0.4084119403124654,0.4915880596875346
0.552,-0.04351797745461458,0.07115676912606304,0.4075409828746973,0.4924590171253027
0.554,-0.04345734971822215,0.07135960891105474,0.406671237989389,0.493328762010611
0.556,-0.04339680048605535,0.07156210130423504,0.4058027040423738,0.4941972959576262
0.558,-0.04333632965673724,0.07176424680357159,0.404935379420538,0.495064620579462
0.56,-0.04327593712895587,0.07196604590669342,0.4040692625118212,0.4959307374881788
0.562,-0.04321562280146432,0.07216749911089097,0.4032043517052165,0.4967956482947836
0.564,-0.04315538657308055,0.072368606913116,0.40234064539077,0.4976593546092301
0.566,-0.04309522834268757,0.07256936980998178,0.4014781419595814,0.4985218580404186
0.568,-0.04303514800923333,0.0727697882977629,0.4006168398038037,0.4993831601961963
0.57,-0.0429751455485709,0.07296986248115891,0.399756738553121,0.500243261446879
0.572,-0.04291522107060196,0.07316959178234513,0.3988978399942764,0.5011021600057236
0.574,-0.04285537424214443,0.07336897787947688,0.3980401387841118,0.5019598612158882
0.576,-0.04279560496612377,0.07356802124854626,0.3971836333788151,0.5028163666211849
0.578,-0.04273591314563084,0.07376672236469475,0.3963283222372445,0.5036716777627556
0.58,-0.04267629868392206,0.07396508170221355,0.3954742038209291,0.5045257961790709
0.582,-0.04261676148441933,0.07416309973454335,0.3946212765940692,0.5053787234059308
0.584,-0.04255730145071002,0.07436077693427448,0.3937695390235357,0.5062304609764643
0.586,-0.04249791848654704,0.07455811377314681,0.3929189895788706,0.5070810104211294
0.588,-0.04243861249584874,0.07475511072204985,0.3920696267322863,0.5079303732677137
0.59,-0.04237938338269898,0.07495176825102262,0.3912214489586662,0.5087785510413338
0.592,-0.04232023105134716,0.07514808682925379,0.3903744547355649,0.5096255452644352
0.594,-0.04226115540620815,0.07534406692508157,0.389528642543208,0.5104713574567921
0.596,-0.04220215635186225,0.07553970900599376,0.3886840108644909,0.5113159891355091
0.598,-0.04214323379305533,0.07573501353862776,0.3878405581849809,0.5121594418150192
0.6,-0.04208438763469876,0.07592998098877049,0.3869982829929158,0.5130017170070842
0.602,-0.04202561778186937,0.07612461182135857,0.3861571837792045,0.5138428162207955
0.604,-0.04196692413980946,0.07631890650047807,0.385317259037426,0.514682740962574
0.606,-0.04190830661392689,0.07651286548936473,0.3844785072638311,0.5155214927361689
0.608,-0.041849765109795,0.07670648925040385,0.3836409269573411,0.5163590730426589
0.61,-0.04179129953315254,0.07689977824513029,0.3828045166195476,0.5171954833804524
0.612,-0.0417329097899039,0.07709273293422854,0.3819692747547143,0.5180307252452857
0.614,-0.04167459578611882,0.07728535377753261,0.3811351998697744,0.5188648001302256
0.616,-0.04161635742803263,0.07747764123402613,0.3803022904743328,0.5196977095256672
0.618,-0.04155819457376578,0.07766959601456634,0.3794705442968572,0.5205294557031428
0.62,-0.0415001071514218,0.07786121846369891,0.3786399602019409,0.5213600397980591
0.622,-0.04144209508352237,0.07805250895520409,0.3778105369635419,0.5221894630364581
0.624,-0.041384158276243,0.07824346794844174,0.3769822730902312,0.5230177269097688
0.626,-0.04132629663590553,0.07843409590202192,0.3761551670929388,0.5238448329070612
0.628,-0.04126851006897798,0.0786243932738052,0.3753292174849525,0.5246707825150475
0.63,-0.04121079848207464,0.07881436052090247,0.3745044227819185,0.5254955772180815
0.632,-0.04115316178195602,0.07900399809967497,0.3736807815018413,0.5263192184981588
0.634,-0.04109559987552892,0.07919330646573436,0.3728582921650837,0.5271417078349163
0.636,-0.04103811266984629,0.07938228607394263,0.3720369532943666,0.5279630467056334
0.638,-0.04098070007210742,0.07957093737841218,0.3712167634147694,0.5287832365852306
0.64,-0.04092336198965776,0.07975926083250576,0.3703977210537296,0.5296022789462704
0.642,-0.04086609832998903,0.07994725688883647,0.3695798247410429,0.5304201752589571
0.644,-0.0408089090007392,0.08013492599926783,0.3687630730088634,0.5312369269911367
0.646,-0.04075179390969247,0.08032226861491375,0.3679474643917033,0.5320525356082967
0.648,-0.04069475296477926,0.08050928518613841,0.3671329974264333,0.5328670025735667
0.65,-0.04063778607407627,0.08069597616255647,0.3663196706522824,0.5336803293477176
0.652,-0.0405808931458064,0.0808823419930329,0.3655074826108374,0.5344925173891626
0.654,-0.04052407408833881,0.08106838312568308,0.3646964318460438,0.5353035681539562
0.656,-0.04046732881018891,0.08125410000787275,0.3638865169042053,0.5361134830957948
0.658,-0.04041065722001831,0.08143949308621799,0.3630777363339834,0.5369222636660166
0.66,-0.04035405922663493,0.08162456280658531,0.3622700886863989,0.5377299113136011
0.662,-0.04029753473899283,0.08180930961409154,0.3614635725148295,0.5385364274851705
0.664,-0.04024108363089127,0.08199373413435639,0.3606581858054475,0.5393418141945525
0.666,-0.04018470571332394,0.08217783731547319,0.3598539255310902,0.5401460744689098
0.668,-0.04012840100359813,0.08236161904622734,0.359050791993352,0.540949208006648
0.67,-0.0400721694095303,0.08254507977758151,0.3582487837272518,0.5417512162727482
0.672,-0.04001601083903668,0.08272821995998798,0.3574478992694154,0.5425521007305846
0.674,-0.03995992520013311,0.08291104004338849,0.3566481371580756,0.5433518628419244
0.676,-0.03990391240093508,0.08309354047721433,0.3558494959330715,0.5441505040669286
0.678,-0.03984797234965778,0.08327572171038636,0.3550519741358492,0.5449480258641508
0.68,-0.03979210495461599,0.08345758419131495,0.354255570309461,0.545744429690539
0.682,-0.03973631012422426,0.08363912836789998,0.3534602829985668,0.5465397170014332
