"time","der(x)","der(y)","x","y"
0.114,0.876195659920222,-1.166455221340747,1.107122623622183,0.876195659920222
0.116,0.8738601265996893,-1.169063782345966,1.10887266639547,0.8738601265996893
0.118,0.8715193889318752,-1.171660748755571,1.11061802968565,0.8715193889318752
0.12,0.8691734695812166,-1.174246083175273,1.112358702684097,0.8691734695812166
0.122,0.8668223912121507,-1.176819748557124,1.114094674582189,0.8668223912121507
0.124,0.8644661803652437,-1.179381719576175,1.115825941596143,0.8644661803652437
0.126,0.862104861317383,-1.181931964611607,1.117552495839636,0.862104861317383
0.128,0.8597384548948549,-1.184470442265226,1.1192743231727,0.8597384548948549
0.13,0.8573669844009109,-1.186997118758502,1.120991413944458,0.8573669844009109
0.132,0.8549904731833238,-1.189511960794734,1.122703758584719,0.8549904731833238
0.134,0.8526089446343875,-1.192014935559975,1.12441134760398,0.8526089446343875
0.136,0.8502224221909176,-1.194506010723931,1.126114171593426,0.8502224221909176
0.138,0.8478309293342507,-1.196985154440832,1.127812221224928,0.8478309293342507
0.14,0.845434491122222,-1.199452329545666,1.129505483480203,0.845434491122222
0.142,0.8430331335323979,-1.201907496064821,1.131193943267397,0.8430331335323979
0.144,0.840626878453773,-1.204350630176329,1.132877595748627,0.840626878453773
0.146,0.8382157499406163,-1.20678170050925,1.134556430946631,0.8382157499406163
0.148,0.8357997721196093,-1.209200676081036,1.13623043889618,0.8357997721196093
0.15,0.8333789691898462,-1.211607526298777,1.137899609644085,0.8333789691898462
0.152,0.8309533654228344,-1.214002220960422,1.139563933249185,0.8309533654228344
0.154,0.8285229851624941,-1.216384730255988,1.141223399782358,0.8285229851624941
0.156,0.8260878528251582,-1.218755024768746,1.142877999326517,0.8260878528251582
0.158,0.8236479928995727,-1.221113075476389,1.144527721976606,0.8236479928995727
0.16,0.8212034299468961,-1.223458853752191,1.146172557839608,0.8212034299468961
0.162,0.8187541886007003,-1.225792331366131,1.147812497034538,0.8187541886007003
0.164,0.8163002935669696,-1.228113480486018,1.149447529692446,0.8163002935669696
0.166,0.8138417696241016,-1.230422273678581,1.151077645956418,0.8138417696241016
0.168,0.8113786416229065,-1.232718683910552,1.152702835981573,0.8113786416229065
0.17,0.8089109344866074,-1.235002684549723,1.154323089935064,0.8089109344866074
0.172,0.8064386732108403,-1.237274249365991,1.155938397996084,0.8064386732108403
0.174,0.803961873162203,-1.239533397767282,1.157548780017659,0.803961873162203
0.176,0.8014805664581067,-1.241780071710314,1.159154204871301,0.8014805664581067
0.178,0.7989947781312964,-1.244014246981795,1.160754663323041,0.7989947781312964
0.18,0.7965045331369303,-1.24623590046867,1.162350146609564,0.7965045331369303
0.182,0.794009856486797,-1.248445009532315,1.163940646027846,0.794009856486797
0.184,0.7915107732493144,-1.250641552009035,1.165526152935152,0.7915107732493144
0.186,0.7890073085495301,-1.252825506210556,1.16710665874904,0.7890073085495301
0.188,0.7864994875691211,-1.254996850924475,1.16868215494736,0.7864994875691211
0.19,0.7839873355463948,-1.257155565414695,1.170252633068252,0.7839873355463948
0.192,0.7814708777762873,-1.25930162942183,1.171818084710146,0.7814708777762873
0.194,0.7789501396103655,-1.261435023163583,1.173378501531765,0.7789501396103655
0.196,0.7764251464568255,-1.263555727335108,1.174933875252122,0.7764251464568255
0.198,0.7738959237804925,-1.265663723109332,1.176484197650523,0.7738959237804925
0.2,0.7713624971028222,-1.267758992137261,1.178029460566562,0.7713624971028222
0.202,0.7688248915327849,-1.269841511796753,1.179569652858653,0.7688248915327849
0.204,0.7662831313669072,-1.271911251158198,1.181104757810928,0.7662831313669072
0.206,0.7637372435568749,-1.273968206091776,1.182634775615189,0.7637372435568749
0.208,0.7611872537922743,-1.276012359583537,1.184159697973643,0.7611872537922743
0.21,0.7586331878167869,-1.278043695074807,1.185679516632355,0.7586331878167869
0.212,0.7560750714281894,-1.280062196462458,1.187194223381251,0.7560750714281894
0.214,0.753512930478354,-1.282067848099152,1.188703810054114,0.753512930478354
0.216,0.7509467908732478,-1.284060634793562,1.19020826852859,0.7509467908732478
0.218,0.7483766785729336,-1.286040541810572,1.191707590726181,0.7483766785729336
0.22,0.7458026195915691,-1.288007554871459,1.193201768612251,0.7458026195915691
0.222,0.7432246399974076,-1.289961660154034,1.194690794196022,0.7432246399974076
0.224,0.7406427659127977,-1.291902844292786,1.196174659530578,0.7406427659127977
0.226,0.7380570235141828,-1.293831094378975,1.197653356712858,0.7380570235141828
0.228,0.7354674390321021,-1.295746397960726,1.199126877883664,0.7354674390321021
0.23,0.7328740387511898,-1.297648743043086,1.200595215227658,0.7328740387511898
0.232,0.7302768420896167,-1.299538121675028,1.20205836392793,0.7302768420896167
0.234,0.7276758726354229,-1.301414524192002,1.203516317454298,0.7276758726354229
0.236,0.7250711627438272,-1.303277936880123,1.204969065600591,0.7250711627438272
0.238,0.7224627385261622,-1.305128349754166,1.206416600893272,0.7224627385261622
0.24,0.7198506261319643,-1.306965753291418,1.207858915909451,0.7198506261319643
0.242,0.7172348517489733,-1.308790138431462,1.209296003276881,0.7172348517489733
0.244,0.7146154416031325,-1.310601496575948,1.210727855673957,0.7146154416031325
0.246,0.7119924219585895,-1.312399819588336,1.212154465829721,0.7119924219585895
0.248,0.7093658191176949,-1.314185099793619,1.213575826523858,0.7093658191176949
0.25,0.7067356594210037,-1.315957329978017,1.214991930586696,0.7067356594210037
0.252,0.7041019692472735,-1.317716503388658,1.216402770899208,0.7041019692472735
0.254,0.7014647750134669,-1.319462613733223,1.217808340393013,0.7014647750134669
0.256,0.6988241031747492,-1.321195655179583,1.219208632050369,0.6988241031747492
0.258,0.6961799802244896,-1.322915622355395,1.220603638904184,0.6961799802244896
0.26,0.6935324326942609,-1.324622510347694,1.221993354038005,0.6935324326942609
0.262,0.6908814767795239,-1.326316313813914,1.223377771022087,0.6908814767795239
0.264,0.6882271429502609,-1.327997029060073,1.224756882878937,0.6882271429502609
0.266,0.6855694605794852,-1.329664652767173,1.226130682729421,0.6855694605794852
0.268,0.6829084559665882,-1.331319181808921,1.227499163875845,0.6829084559665882
0.27,0.6802441554333647,-1.332960613512967,1.228862319671826,0.6802441554333647
0.272,0.6775765853240122,-1.334588945660277,1.230220143522287,0.6775765853240122
0.274,0.6749057720051315,-1.336204176484479,1.231572628883462,0.6749057720051315
0.276,0.6722317418657268,-1.337806304671197,1.232919769262891,0.6722317418657268
0.278,0.6695545213172053,-1.339395329357353,1.234261558219422,0.6695545213172053
0.28,0.6668741367933775,-1.340971250130454,1.235597989363212,0.6668741367933775
0.282,0.6641906147504567,-1.342534067027852,1.236929056355726,0.6641906147504567
0.284,0.6615039816670603,-1.344083780535991,1.238254752909739,0.6615039816670603
0.286,0.6588142640442078,-1.345620391589619,1.23957507278933,0.6588142640442078
0.288,0.6561214884053226,-1.347143901570991,1.240890009809891,0.6561214884053226
0.29,0.6534256812711314,-1.348654312309356,1.242199557841076,0.6534256812711314
0.292,0.6507268557631092,-1.350151626230498,1.243503712386136,0.6507268557631092
0.294,0.648025048633296,-1.351635845905263,1.244802466216451,0.648025048633296
0.296,0.6453202861426016,-1.353106974489335,1.246095813394158,0.6453202861426016
0.298,0.642612594559431,-1.35456501558012,1.247383748034455,0.642612594559431
0.3,0.6399020001596851,-1.356009973215739,1.24866626430561,0.6399020001596851
0.302,0.6371885292267605,-1.357441851874001,1.249943356428954,0.6371885292267605
0.304,0.6344722080515487,-1.358860656471355,1.251215018678884,0.6344722080515487
0.306,0.6317530629324372,-1.36026639236182,1.252481245382863,0.6317530629324372
0.308,0.6290311201753089,-1.361659065335901,1.253742030921419,0.6290311201753089
0.31,0.6263064060935424,-1.363038681619476,1.254997369728147,0.6263064060935424
0.312,0.6235789470080114,-1.36440524787267,1.256247256289706,0.6235789470080114
0.314,0.6208487692470859,-1.365758771188703,1.257491685145823,0.6208487692470859
0.316,0.6181158991466302,-1.367099259092727,1.258730650889288,0.6181158991466302
0.318,0.6153803630500057,-1.368426719540632,1.259964148165958,0.6153803630500057
0.32,0.6126421845278958,-1.36974116033679,1.261192171614317,0.6126421845278958
0.322,0.6099013829265021,-1.371042588815732,1.262414715833917,0.6099013829265021
0.324,0.6071579914173181,-1.372331015626688,1.26363177577776,0.6071579914173181
0.326,0.6044120360609078,-1.373606450362247,1.264843346297165,0.6044120360609078
0.328,0.6016635429122301,-1.374868903035684,1.266049422296233,0.6016635429122301
0.33,0.5989125380206388,-1.376118384079604,1.267249998731846,0.5989125380206388
0.332,0.5961590474298822,-1.377354904344573,1.268445070613666,0.5961590474298822
0.334,0.5934030971781038,-1.378578475097733,1.269634633004137,0.5934030971781038
0.336,0.5906447132978414,-1.379789108021393,1.270818681018483,0.5906447132978414
0.338,0.5878839218160281,-1.380986815211604,1.271997209824708,0.5878839218160281
0.34,0.5851207487539914,-1.38217160917672,1.273170214643599,0.5851207487539914
0.342,0.5823552201274541,-1.383343502835938,1.274337690748724,0.5823552201274541
0.344,0.5795873619465333,-1.384502509517814,1.275499633466428,0.5795873619465333
0.346,0.576817200215741,-1.385648642958776,1.276656038175842,0.576817200215741
0.348,0.5740447609339842,-1.386781917301604,1.277806900308873,0.5740447609339842
0.35,0.5712700663542634,-1.387902346131217,1.278952215176855,0.5712700663542634
0.352,0.568493141024536,-1.389009944017876,1.280091978250528,0.568493141024536
0.354,0.5657140137396567,-1.390104727030349,1.281226185250512,0.5657140137396567
0.356,0.5629327101574807,-1.391186710833112,1.282354831805072,0.5629327101574807
0.358,0.5601492559071866,-1.392255911482215,1.283477913594184,0.5601492559071866
0.36,0.5573636765885539,-1.393312345423403,1.284595426349502,0.5573636765885539
0.362,0.5545759977712443,-1.394356029490219,1.285707365854325,0.5545759977712443
0.364,0.5517862449940782,-1.395386980902077,1.286813727943564,0.5517862449940782
0.366,0.5489944437643164,-1.396405217262334,1.287914508503706,0.5489944437643164
0.368,0.5462006195569362,-1.397410756556327,1.289009703472783,0.5462006195569362
0.37,0.5434047978139132,-1.398403617149401,1.29009930884034,0.5434047978139132
0.372,0.5406070039434981,-1.399383817784921,1.291183320647397,0.5406070039434981
0.374,0.5378072633194981,-1.400351377582262,1.292261734986419,0.5378072633194981
0.376,0.5350056012805535,-1.401306316034779,1.293334548001284,0.5350056012805535
0.378,0.5322020431294185,-1.402248653007767,1.294401755887242,0.5322020431294185
0.38,0.5293966117158582,-1.403178407760113,1.295463354547544,0.5293966117158582
0.382,0.5265893331475148,-1.404095601246305,1.296519340404972,0.5265893331475148
0.384,0.5237802331339142,-1.405000254642671,1.297569709882421,0.5237802331339142
0.386,0.5209693366919327,-1.405892389225049,1.298614459361121,0.5209693366919327
0.388,0.5181566687892706,-1.406772026626544,1.299653585272134,0.5181566687892706
0.39,0.5153422543434294,-1.407639188835246,1.300687084096282,0.5153422543434294
0.392,0.5125261182206914,-1.408493898191926,1.301714952364067,0.5125261182206914
0.394,0.5097082852350983,-1.409336177387721,1.302737186655598,0.5097082852350983
0.396,0.5068887801474297,-1.410166049461802,1.303753783600513,0.5068887801474297
0.398,0.5040676276641827,-1.410983537799021,1.304764739877905,0.5040676276641827
0.4,0.5012448524365491,-1.411788666127555,1.305770052216242,0.5012448524365491
0.402,0.4984204790593962,-1.41258145851652,1.306769717393296,0.4984204790593962
0.404,0.4955945320702441,-1.413361939373582,1.307763732236064,0.4955945320702441
0.406,0.4927670359482451,-1.414130133442547,1.308752093620691,0.4927670359482451
0.408,0.4899380151804077,-1.414886065818063,1.309734798474339,0.4899380151804077
0.41,0.4871074979201642,-1.415629762877951,1.310711843880882,0.4871074979201642
0.412,0.4842755057121614,-1.416361249663013,1.311683226783881,0.4842755057121614
0.414,0.4814420629454478,-1.417080552278982,1.312648944259757,0.4814420629454478
0.416,0.478607193956942,-1.417787697158806,1.313608993434028,0.478607193956942
0.418,0.4757709230307714,-1.41848271106028,1.314563371481243,0.4757709230307714
0.42,0.4729332743976112,-1.419165621063672,1.315512075624916,0.4729332743976112
0.422,0.4700942722340231,-1.419836454569334,1.316455103137462,0.4700942722340231
0.424,0.4672539406617938,-1.420495239295301,1.317392451340127,0.4672539406617938
0.426,0.4644123037472741,-1.421142003274879,1.318324117602929,0.4644123037472741
0.428,0.4615693855007176,-1.421776774854222,1.319250099344588,0.4615693855007176
0.43,0.4587252098756195,-1.422399582689896,1.320170394032458,0.4587252098756195
0.432,0.4558798007680558,-1.423010455746437,1.321084999182468,0.4558798007680558
0.434,0.4530331820160207,-1.423609423293892,1.321993912359052,0.4530331820160207
0.436,0.4501853773987674,-1.424196514905351,1.322897131175083,0.4501853773987674
0.438,0.4473364104792154,-1.424771760298865,1.323794653203132,0.4473364104792154
0.44,0.4444863045518342,-1.425335189284306,1.32468647594633,0.4444863045518342
0.442,0.441635083552446,-1.425886832663317,1.325572597352768,0.441635083552446
0.444,0.4387827709934056,-1.426426721171492,1.326453015214117,0.4387827709934056
0.446,0.4359293903231691,-1.426954885833206,1.327327727369114,0.4359293903231691
0.448,0.4330749649255745,-1.427471357959039,1.328196731703463,0.4330749649255745
0.45,0.4302195181191216,-1.427976169143188,1.329060026149735,0.4302195181191216
0.452,0.4273630731562531,-1.428469351260875,1.329917608687275,0.4273630731562531
0.454,0.4245056532226349,-1.428950936465743,1.330769477342094,0.4245056532226349
0.456,0.4216472814364365,-1.429420957187245,1.33161563018678,0.4216472814364365
0.458,0.4187879808476117,-1.429879446128024,1.332456065340394,0.4187879808476117
0.46,0.4159277744371791,-1.430326436261288,1.333290780968373,0.4159277744371791
0.462,0.4130666851165027,-1.430761960828176,1.334119775282431,0.4130666851165027
0.464,0.4102047357265722,-1.431186053335112,1.334943046540458,0.4102047357265722
0.466,0.4073419490372838,-1.431598747551166,1.335760593046428,0.4073419490372838
0.468,0.4044783489067797,-1.432000077716091,1.336572413102731,0.4044783489067797
0.47,0.401613958320202,-1.432390078184387,1.337378505090462,0.401613958320202
0.472,0.3987487990198587,-1.432768783352093,1.338178867484447,0.3987487990198587
0.474,0.395882893579497,-1.43313622803127,1.338973498768082,0.395882893579497
0.476,0.3930162645050782,-1.433492447284812,1.339762397470062,0.3930162645050782
0.478,0.3901489342342722,-1.43383747642382,1.340545562164281,0.3901489342342722
0.48,0.3872809251359558,-1.434171351004971,1.34132299146972,0.3872809251359558
0.482,0.3844122595097068,-1.434494106827885,1.342094684050344,0.3844122595097068
0.484,0.3815429595853019,-1.434805779932481,1.34286063861499,0.3815429595853019
0.486,0.3786730475222116,-1.435106406596336,1.343620853917262,0.3786730475222116
0.488,0.3758025454090971,-1.435396023332035,1.344375328755425,0.3758025454090971
0.49,0.3729314752633059,-1.435674666884519,1.345124061972291,0.3729314752633059
0.492,0.3700598590303686,-1.435942374228427,1.345867052455121,0.3700598590303686
0.494,0.3671877185834945,-1.436199182565436,1.346604299135511,0.3671877185834945
0.496,0.3643150757230679,-1.436445129321599,1.347335800989286,0.3643150757230679
0.498,0.3614419521761447,-1.436680252144678,1.348061557036393,0.3614419521761447
0.5,0.3585683695959476,-1.436904588901466,1.348781566340795,0.3585683695959476
0.502,0.3556943495613635,-1.437118177675129,1.34949582801036,0.3556943495613635
0.504,0.3528199135764383,-1.437321056762513,1.350204341196757,0.3528199135764383
0.506,0.3499450830698743,-1.437513264671479,1.350907105095346,0.3499450830698743
0.508,0.3470698793945258,-1.437694840118213,1.351604118945072,0.3470698793945258
0.51,0.3441943238268947,-1.437865822024551,1.35229538202836,0.3441943238268947
0.512,0.3413184375666279,-1.438026249515284,1.352980893671,0.3413184375666279
0.514,0.3384422417360126,-1.438176161915483,1.353660653242049,0.3384422417360126
0.516,0.3355657573794722,-1.438315598747802,1.354334660153715,0.3355657573794722
0.518,0.3326890054630635,-1.43844459972979,1.355002913861257,0.3326890054630635
0.52,0.3298120068739719,-1.438563204771202,1.355665413862873,0.3298120068739719
0.522,0.326934782420008,-1.438671453971306,1.356322159699591,0.326934782420008
0.524,0.3240573528291038,-1.438769387616191,1.356973150955168,0.3240573528291038
0.526,0.3211797385875079,-1.438857046084952,1.357618387216092,0.3211797385875079
0.528,0.3183019558576778,-1.438934467541432,1.358257867062214,0.3183019558576778
0.53,0.3154240288647449,-1.439001694928902,1.358891591129579,0.3154240288647449
0.532,0.3125459779358057,-1.439058769210877,1.359519559152907,0.3125459779358057
0.534,0.3096678233116096,-1.439105731522034,1.360141770908128,0.3096678233116096
0.536,0.3067895851459622,-1.439142623165468,1.360758226212257,0.3067895851459622
0.538,0.3039112835051314,-1.439169485609949,1.361368924923254,0.3039112835051314
0.54,0.301032938367252,-1.43918636048719,1.361973866939907,0.301032938367252
0.542,0.2981545696217306,-1.439193289589104,1.36257305220169,0.2981545696217306
0.544,0.2952761970686508,-1.439190314865071,1.363166480688642,0.2952761970686508
0.546,0.2923978404181779,-1.4391774784192,1.363754152421231,0.2923978404181779
0.548,0.2895195192899642,-1.439154822507601,1.364336067460229,0.2895195192899642
0.55,0.2866412532125538,-1.43912238953565,1.364912225906575,0.2866412532125538
0.552,0.2837630616227879,-1.439080222055262,1.365482627901255,0.2837630616227879
0.554,0.2808849638652088,-1.439028362762163,1.366047273625163,0.2808849638652088
0.556,0.2780069791914664,-1.438966854493168,1.366606163298973,0.2780069791914664
0.558,0.2751291267597217,-1.43889574022346,1.367159297183015,0.2751291267597217
0.56,0.2722514256340531,-1.438815063063867,1.367706675577137,0.2722514256340531
0.562,0.2693738947838601,-1.438724866258154,1.368248298820579,0.2693738947838601
0.564,0.2664965530832696,-1.438625193180304,1.368784167291844,0.2664965530832696
0.566,0.2636194193105396,-1.438516087331815,1.369314281408565,0.2636194193105396
0.568,0.2607425121474651,-1.43839759233899,1.369838641627378,0.2607425121474651
0.57,0.2578658501787827,-1.43826975195024,1.370357248443789,0.2578658501787827
0.572,0.2549894518915757,-1.438132610033382,1.370870102392046,0.2549894518915757
0.574,0.2521133356746793,-1.437986210572952,1.371377204045009,0.2521133356746793
0.576,0.2492375198180846,-1.437830597667513,1.371878554014019,0.2492375198180846
0.578,0.2463620225123451,-1.437665815526969,1.37237415294877,0.2463620225123451
0.58,0.2434868680668944,-1.437491909052055,1.37286400064718,0.2434868680668944
0.582,0.2406120761422208,-1.43730892283851,1.373348097596172,0.2406120761422208
0.584,0.2377376589554969,-1.437116900892101,1.37382644537137,0.2377376589554969
0.586,0.2348636344736585,-1.436915887863214,1.374299044748803,0.2348636344736585
0.588,0.2319900205693122,-1.436705928501466,1.374765896541042,0.2319900205693122
0.59,0.2291168350203015,-1.436487067653091,1.375227001597051,0.2291168350203015
0.592,0.226244095509273,-1.43625935025833,1.375682360802032,0.226244095509273
0.594,0.2233718196232411,-1.436022821348823,1.376131975077273,0.2233718196232411
0.596,0.2205000248531549,-1.435777526045012,1.376575845379997,0.2205000248531549
0.598,0.2176287285934636,-1.435523509553549,1.377013972703202,0.2176287285934636
0.6,0.214757948141682,-1.43526081716471,1.377446358075517,0.214757948141682
0.602,0.2118877006979568,-1.434989494249814,1.377873002561042,0.2118877006979568
0.604,0.2090180033646321,-1.434709586258651,1.3782939072592,0.2090180033646321
0.606,0.2061488731458153,-1.434421138716921,1.378709073304581,0.2061488731458153
0.608,0.2032803269469428,-1.43412419722367,1.379118501866787,0.2032803269469428
0.61,0.2004123815743459,-1.433818807448739,1.379522194150287,0.2004123815743459
0.612,0.1975450537348169,-1.433505015130226,1.379920151394253,0.1975450537348169
0.614,0.1946783600351742,-1.433182866071945,1.380312374872418,0.1946783600351742
0.616,0.1918123169818287,-1.432852406140898,1.380698865892913,0.1918123169818287
0.618,0.1889469409803492,-1.432513681264757,1.381079625798122,0.1889469409803492
0.62,0.1860822483350287,-1.432166737429348,1.381454655964524,0.1860822483350287
0.622,0.1832182552484497,-1.431811620676151,1.381823957802544,0.1832182552484497
0.624,0.1803549778210503,-1.431448377099799,1.382187532756394,0.1803549778210503
0.626,0.1774924320506898,-1.431077052845596,1.382545382303928,0.1774924320506898
0.628,0.1746306338322147,-1.430697694107033,1.382897507956481,0.1746306338322147
0.63,0.1717695989570245,-1.430310347123317,1.383243911258722,0.1717695989570245
0.632,0.1689093431126373,-1.429915058176918,1.383584593788498,0.1689093431126373
0.634,0.1660499051429799,-1.429511876698206,1.383919554274484,0.1660499051429799
0.636,0.1631912821775355,-1.429100846626796,1.384248796634017,0.1631912821775355
0.638,0.160333488835566,-1.428682014266599,1.384572322636989,0.160333488835566
0.64,0.157476540701425,-1.428255426098039,1.384890133953189,0.157476540701425
0.642,0.154620453266586,-1.427821128634999,1.385202232283191,0.154620453266586
0.644,0.1517652419294487,-1.427379168422467,1.385508619358163,0.1517652419294487
0.646,0.1489109219951444,-1.426929592034192,1.385809296939694,0.1489109219951444
0.648,0.1460575086753422,-1.426472446070357,1.386104266819601,0.1460575086753422
0.65,0.1432050170880549,-1.42600777715525,1.386393530819755,0.1432050170880549
0.652,0.1403534622574449,-1.425535631934959,1.386677090791896,0.1403534622574449
0.654,0.1375028591136302,-1.425056057075061,1.386954948617446,0.1375028591136302
0.656,0.1346532224924899,-1.424569099258335,1.38722710620733,0.1346532224924899
0.658,0.131804567135471,-1.424074805182479,1.387493565501793,0.131804567135471
0.66,0.1289569076893932,-1.423573221557838,1.387754328470219,0.1289569076893932
0.662,0.1261102587062559,-1.42306439510514,1.388009397110943,0.1261102587062559
0.664,0.1232646346430433,-1.42254837255325,1.388258773451072,0.1232646346430433
0.666,0.1204200498615307,-1.422025200636922,1.388502459546302,0.1204200498615307
0.668,0.1175765186280904,-1.421494926094578,1.388740457480734,0.1175765186280904
0.67,0.1147340551134977,-1.420957595666086,1.388972769366695,0.1147340551134977
0.672,0.1118926733927364,-1.420413256090548,1.389199397344548,0.1118926733927364
0.674,0.1090523874448052,-1.419861954104109,1.389420343582517,0.1090523874448052
0.676,0.1062132111525236,-1.419303736437767,1.389635610276499,0.1062132111525236
0.678,0.1033751583023372,-1.418738649815201,1.389845199649883,0.1033751583023372
0.68,0.1005382425841245,-1.418166740950608,1.390049113953369,0.1005382425841245
0.682,0.0977024775910023,-1.417588056546547,1.390247355464782,0.0977024775910023
0.684,0.0948678768191316,-1.417002643291802,1.390439926488891,0.0948678768191316
0.686,0.09203445457421842,-1.416410548343986,1.390626829571492,0.09203445457421842
0.688,0.08920222479758624,-1.415811818698565,1.390808067221856,0.08920222479758624
0.69,0.08637119951963747,-1.415206500361815,1.390983641547116,0.08637119951963747
0.692,0.08354139187526707,-1.414594639960945,1.391153554964724,0.08354139187526707
0.694,0.08071281490261834,-1.413976284099426,1.391317809918437,0.08071281490261834
0.696,0.07788548154290968,-1.413351479354929,1.391476408878145,0.07788548154290968
0.698,0.07505940464026173,-1.412720272277272,1.391629354339688,0.07505940464026173
0.7,0.07223459694152402,-1.412082709386387,1.391776648824682,0.07223459694152402
0.702,0.06941107109610191,-1.411438837170285,1.391918294880337,0.06941107109610191
0.704,0.06658883965578345,-1.410788702083047,1.392054295079283,0.06658883965578345
0.706,0.06376791507456629,-1.410132350542818,1.392184652019391,0.06376791507456629
0.708,0.06094830970848438,-1.409469828929818,1.392309368323593,0.06094830970848438
0.71,0.05813003581543503,-1.408801183584362,1.39242844663971,0.05813003581543503
0.712,0.05531310555500565,-1.408126460804897,1.392541889640266,0.05531310555500565
0.714,0.05249753098830063,-1.407445706846044,1.392649700022318,0.05249753098830063
0.716,0.04968332407776824,-1.406758967916662,1.392751880507273,0.04968332407776824
0.718,0.04687049668702743,-1.406066290177914,1.392848433840711,0.04687049668702743
